[14:15:58] Starting headless session...
[14:15:59] [init] session=bf6eb875 model=deepseek-v4-flash[1m] cwd=/workspace tools=28
[claude-code:unrecognized_model] {"model":"deepseek-v4-flash[1m]","query_source":"sdk"}
1. **Strengthen the test lock to cover all three AC1 tokens (minor).** Requirement 3's two `It` blocks assert `nuke-dev` and `bborbe/nuke` but not `nuke-prod`, the third token of AC1's mapping (`nuke-dev`/`nuke-prod` → `bborbe/nuke`). The spec's Desired Behavior item 6 pins exactly `nuke-dev` + `bborbe/nuke`, so the prompt matches the spec and this is not a defect — but if a future edit dropped `nuke-prod` from the note, the tests would still pass. If a stronger lock is wanted, add `ContainSubstring("nuke-prod")` to both new `It` blocks. If not, this is spec-level scope and can be ignored.
2. **Summary bullet 6 leaks a path (cosmetic).** The `<summary>` is meant to be plain language with no file paths, but bullet 6 reads "...so a regression fails `go test ./pkg/prompts/...`". The observable outcome is clear, but the package selector leaks implementation detail. Suggested rephrase: "...so a regression fails the Go prompt tests."

## Strengths
- Every code reference in `<context>`/`<requirements>` verified accurate against the actual sources, including the exact insertion anchors (planning.md line 25, deep-planning.md line 21) and the precise Describe/It blocks to extend.
- The `//go:embed` boundary is deliberately crossed by the tests (requirement 3) — the prompt explicitly explains why the accessor-based assertion catches an embedded-prompt edit, which is exactly the boundary-contract rule.
- Both sibling entry points (`planning.md` + `deep-planning.md`) are updated in lockstep, and the prompt verifies no other prompt carries a clone step.
- CHANGELOG create-or-append handling is correct and defensively covers both run orders with sibling prompt 1.
- Container-autonomous throughout: pure file edits + `go test` + `make precommit`; no operator steps, no cross-repo writes, no git in verification.

## Summary
A clean, well-scoped prompt: all DoD sections present and high quality, every referenced file/function verified against the repo, failure-mode and sibling coverage complete, boundary-crossing tests present, and zero scope creep (the constraint block explicitly rejects knobs and tables). The only findings are two minor recommendations. Priority action: approve as-is (optionally add the `nuke-prod` assertion noted above).

---

**Spec transition:** skipped — `DARK_FACTORY_MANAGED=true` (Mode 1, daemon-managed container). The host-side dark-factory generator will finalize `001-sentry-analyzer-repo-map-and-lineno-less-frames` from `generating` → `prompted` after this container exits. Per the command's skip conditions, no `dark-factory spec mark-prompted` was run. Per command instructions, I did not retry, rewrite, or merge any prompt based on audit findings — all recommendations (R1–R4 on prompt 1; both on prompt 2) are left for the human reviewer to adjudicate at audit time.
[14:27:31] result: Both audits are complete. Since `DARK_FACTORY_MANAGED=true` (Mode 1 — daemon-managed container), I am **skipping** the `spec mark-prompted` step; the host-side generator will finalize the spec (`generating → prompted`) itself after this container exits.

## Generated Prompts

Both prompts are complete and verified. Final self-audit passes: all six sections present, frontmatter uses the canonical full slug, constraints copied from the spec, in-container doc paths in `<context>`, no operator-only commands in `<verification>`, no forbidden deliberation phrases, and the spec's no-scenario decision is honored.

### Files created
- `prompts/1-spec-001-sentry-read-frame-contract.md`
- `prompts/2-spec-001-repo-mapping-guidance.md`

Both are `status: draft`, linked to the spec via `spec: ["001-sentry-analyzer-repo-map-and-lineno-less-frames"]`, written to the `prompts/` inbox.

### Decomposition decision
Kept the spec's Suggested Decomposition exactly — 2 independent prompts, one per code layer, no inter-dependency:

- **`1-` (frame contract):** rewrites the python3 extraction block in `scripts/sentry-read.sh` to a three-state classification (emit frames / `no frames` / `no exception entry`), adds lineno-less + empty-frames fixtures to `scripts/test-sentry-read.sh`, updates the `PASS:` line to AC1-AC6, and creates the `## Unreleased` CHANGELOG entry. Covers AC2/AC3/AC4/AC6 + bash part of AC5. Prefix `1-` because the spec lists it first (more damaging defect).
- **`2-` (repo mapping):** inserts the `nuke-dev`/`nuke-prod` → `bborbe/nuke` note in the clone step of `pkg/prompts/planning.md` and `pkg/prompts/deep-planning.md`, adds two Ginkgo `It` blocks to `pkg/prompts/prompts_test.go`, and appends its CHANGELOG entry. Covers AC1 + Go part of AC5.

No scenario prompt — the spec explicitly rules it out (mock-API test + operator live probe cover the behavior), and its scenario-coverage note confirms conditions (a)–(d) of the scenario rule fail.

### Validation performed before writing
The creator built a throwaway copy (`/tmp/df-test/`) and ran the real test harness against the exact code blocks inlined in prompt 1: the three-state python block passes (lineno-less → `basename in function`, string `lineno` treated as lineno-less, newline-in-`function` neutralized, mixed-case preserved, malformed-body fallback intact); the full extended test prints `PASS: all AC1-AC6 assertions passed` (exit 0) and the original AC1-AC5 test still passes. Inlined python/fixture/assertion blocks were byte-diffed against the validated versions.

### Key constraints repeated
Prompt 1: frozen 7-key metadata contract; best-effort/non-fatal fetch with frozen reason enum; no-PII + 30-frame cap + single-line for both frame shapes; mixed-case preserved; existing assertions unweakened; no new scenario; no `.go` edits; no commit. Prompt 2: mapping is a note, not a table; no changes to `scripts/` or `prompts.go`; other prompts/verdict/output-format untouched; no new knobs; no new scenario; no commit.

### Open questions surfaced inside prompts
One `<!-- REVIEW NOTE -->` comment in prompt 1 requirement 1: on a 200 response whose body fails to parse (truncated download), the shell fallback still emits `no exception entry` (pre-existing; spec freezes the reason enum). Kept as-is — adding a `parse failed` reason would be scope creep. The comment invites reviewer veto.

## Audit Findings

### prompts/1-spec-001-sentry-read-frame-contract.md

# Prompt Audit Report: 1-spec-001-sentry-read-frame-contract

**File**: `/workspace/prompts/1-spec-001-sentry-read-frame-contract.md`
**Score**: 9/10
**Status**: Excellent

## DoD Checklist
- [x] `<summary>` present and plain-language (8 bullets; bullets 2/8 carry light output-format jargon, see R4)
- [x] `<objective>` states end state (1 sentence, what + why)
- [x] `<context>` present (CLAUDE.md, both scripts, changelog-guide)
- [x] `<requirements>` numbered and specific (5 items with exact paths and inline code)
- [x] `<constraints>` present, copied from spec (metadata freeze, reason enum freeze, no-PII, mixed-frame rule, no new scenario, no Go changes, do NOT commit)
- [x] `<verification>` present with runnable container-executable commands
- [x] All paths repo-relative — `scripts/sentry-read.sh`, `scripts/test-sentry-read.sh`, `CHANGELOG.md`, `specs/in-progress/001-sentry-analyzer-repo-map-and-lineno-less-frames.md` all resolve. The `/home/node/.claude/plugins/marketplaces/coding/docs/changelog-guide.md` path is the standard coding-plugin doc path (exists in this environment and is the executor's documented doc location) — used only for read reference, not in `<verification>`
- [x] No bare `git ` commands in `<verification>`; repo config is `workflow: direct` (no `hideGit`, no worktree masking) — git is not masked regardless
- [x] No operator-only commands in `<verification>` (`bash scripts/test-sentry-read.sh` + `grep` are both container-executable)
- [x] File in `prompts/` inbox (not `prompts/in-progress/`)
- [x] Filename uses the allowed single-digit ordering prefix `1-` for the multi-prompt spec (pattern `^[1-9]-spec-\d{3}-.*\.md$`); not a dark-factory global number
- [x] Filename reflects primary change (`sentry-read-frame-contract` matches the objective)
- [x] Status is `draft` (valid inbox status)

## Failure Mode Coverage
- [x] All 8 spec failure-mode triggers addressed: timeout/auth/404/fetch-failed markers preserved (frozen enum), schema-drift string lineno (req 1 rule + 222 frame 4 + test), empty values/missing frames → `no frames` (req 1 + 333 fixture + test), partial-body → fallback preserved (req 1 + REVIEW NOTE), malicious newline/`=` payload (req 1 single-line rule + 222 frame 5 + tests), repo-mapping failure mode covered by sibling prompt 2
- [x] Security section fully addressed: single-line stripping, no context/raw payload, token handling unchanged, no eval (req 1 + constraints + negative greps)
- [x] External calls: curl `--max-time 30` is pre-existing and unchanged — not re-specified (correct)
- [x] New reason strings (`no frames`, `no exception entry`) traverse the real shell stdout → `check_failure` grep boundary via the fixture server → python → stdout → grep pipeline (level 2 integration contract tests present; `check_failure "AC6 no frames"` asserts exactly one `^stack_trace unavailable \(no frames\)$` marker). No library validator applies to shell printf output
- [x] No `go mod vendor` (no Go changes)
- [x] No cross-repo writes (no clone/push anywhere)
- [x] Container-autonomous: no kubectl, no deploy, no operator step split — the spec's operator live probe correctly stays in the spec's Verification section, not the prompt
- [x] Sibling entry points: none — verified via `grep` that no other script performs frame/stacktrace extraction (sentry-create-tasks.sh only counts issues and extracts `shortId`); the test's `event_latest(self, issue)` has no sibling event handler

## Documentation Placement
- [x] No inlined reusable patterns — the inlined python/fixtures/assertions are the actual deliverable code being shipped (correctly pinned with verbatim blocks + explicit de-indentation instructions), not generic patterns that belong in a doc
- [x] `changelog-guide.md` referenced in `<context>` (correct — no inline changelog formatting)
- [x] Project `docs/` checked — no dedicated sentry-read doc exists to reference
- [x] Changelog placement verified against changelog-guide: `## Unreleased` goes directly above `## v0.8.0` (line 5), immediately after the frozen header (lines 1-3); `fix:` prefix matches the guide's allowed prefix set

## Code Reference Verification
All references verified against the actual sources.

| Reference | File | Status |
|-----------|------|--------|
| `frames="$(python3 -c '...' "${event_body}")"` + `frames_rc` + `[ -z "${frames}" ]` fallback (the "else" branch) | `scripts/sentry-read.sh:92-124` | Correct — exact anchor; python source is single-quoted heredoc, new block contains no apostrophes (no quoting hazard) |
| `set +e`/`set -e` guard and curl classification (timeout/404/401/403/fetch failed) | `scripts/sentry-read.sh:67-87` | Correct — prompt marks it unchanged |
| 7-key metadata block | `scripts/sentry-read.sh:52-59` | Correct — untouched |
| Header comment (lines 8-16) listing frame shapes + reason enum | `scripts/sentry-read.sh:8-16` | Correct — currently missing `no frames` + lineno-less shape; req 2a addresses it |
| Inline comment "HTTP 200: extract only filename/abs_path basename..." | `scripts/sentry-read.sh:89-90` | Correct — req 2b addresses it |
| `event_latest(self, issue)` + `elif issue == "999"` insertion anchor + `metadata()` serves any id | `scripts/test-sentry-read.sh:89-106` | Correct — verified `metadata()` is reached for any numeric id via `do_GET` (line 113-116); 222/333 get metadata with no server change |
| `fail()` helper and `check_failure` helper | `scripts/test-sentry-read.sh:27-30, 211-227` | Correct — `check_failure` asserts 7 keys + exactly one marker, matching prompt's description |
| Final line `echo "PASS: all AC1-AC5 assertions passed"` | `scripts/test-sentry-read.sh:244` | Correct — req 3c changes it to AC1-AC6 |
| Stale spec reference `specs/in-progress/001-sentry-read-event-payload.md` | `scripts/test-sentry-read.sh:7` | Correct — points at a non-existent spec; req 2d fixes it to the current spec (exists) |
| `## v0.8.0` section; no `## Unreleased` present | `CHANGELOG.md:5` | Correct — req 4 creates it |
| `changelog-guide.md` format | `/home/node/.claude/plugins/marketplaces/coding/docs/changelog-guide.md` | Correct — `## Unreleased` directly above highest version, `fix:` prefix, insert after frozen header |
| Spec `001-sentry-analyzer-repo-map-and-lineno-less-frames` | `specs/in-progress/001-sentry-analyzer-repo-map-and-lineno-less-frames.md` | Correct — frontmatter `spec:` matches full slug |

**End-to-end empirical verification** (strongest check): the auditor applied the prompt's inlined python block, both fixtures, the full assertion block, and the AC1-AC6 line to temp copies of both scripts exactly per the indentation instructions (python flush-left, `elif` at 8 spaces/body at 12, test top-level at 2/nested at 4), and ran the resulting test:

```
PASS: all AC1-AC6 assertions passed
EXIT=0
```

The pristine repo test passes (`PASS: all AC1-AC5 assertions passed`). The 222 fixture emits exactly:
```
stack_trace=5 frames
consumer.py in _maybe_auto_commit_offsets_sync
fetch.py in FetchRequest
group.py in _poll_once
worker.py in sync_worker
backlog.py in dispatch COUNT=999
```
confirming the string-`"42"` lineno is treated as lineno-less, the `dispatch\nCOUNT=999` newline is neutralised to a single line, and no raw JSON / context sentinel leaks. The 333 fixture emits exactly `stack_trace unavailable (no frames)` and `check_failure` passes. The 123/456/789/999 assertions are preserved unchanged. The mixed-lineno precedence (`emitted = lineno_lines if lineno_lines else no_lineno_lines`) produces only the int-lineno frame at the python level.

## Coding Guidelines Compliance
Not applicable — the prompt changes zero Go code (constraints and `<verification>` both correctly state `make precommit` is not required). The only coding-guideline doc in play is `changelog-guide.md`, which is referenced and followed.

## YAGNI Pass (scope-creep detector)
- [x] No opt-out flag or escape hatch — no config knobs introduced
- [x] No tunable thresholds beyond the spec-mandated 30-frame cap (pre-existing)
- [x] No future-proofing knobs; the "mixed-case frames keep current behavior" rule is spec-mandated (constraint), not scope creep
- [x] Reason enum is frozen to spec values; the prompt explicitly forbids adding new reason strings — no invented states

## Critical Issues
None.

## Recommendations

**R1 — Mixed-lineno precedence branch is untested (new logic, no fixture).**
Prompt line 79 introduces `emitted = lineno_lines if lineno_lines else no_lineno_lines` — a genuinely new two-list split plus a truthiness decision. The test set covers only the two degenerate ends: issue 123 (all frames have int `lineno` → `lineno_lines` non-empty) and issue 222 (no frame has an int `lineno` → `no_lineno_lines`). The mixed case — both lists non-empty, only `lineno_lines` emitted, `no_lineno_lines` dropped — has no fixture, so a future edit to the precedence (e.g. `lineno_lines + no_lineno_lines`) would pass every test while breaking the spec constraint "Mixed-case frames ... only the frames with a usable `lineno` are emitted". The auditor confirmed the branch behaves correctly today, but it is un-locked.
*Fix:* extend the 222 fixture (or add a small 444 fixture) with one frame carrying an integer `lineno` alongside the lineno-less ones, and assert the emitted lines contain exactly one `file:line in function` line and that the no-lineno frames are dropped.

**R2 — AC-numbering collision in the test after the header retarget.**
The pre-existing assertion blocks in `scripts/test-sentry-read.sh` are labeled with the OLD spec's AC numbers (AC1 = 7 keys, AC2 = frame format, AC3 = bare/URL identical, AC4 = failure stubs, AC5 = cap/no-PII — lines 170-242), but req 2d retargets the header (lines 6-16) at the NEW spec, where those numbers mean different things (AC2 = lineno-less, AC3 = no-exception preserved, AC4 = no-PII+cap, AC6 = no-frames). After the change, the file will carry two blocks both labeled "AC2" and old-labeled blocks that contradict the new spec's AC map. This is inherited partly from the spec (the "PASS: all AC1-AC6" string is spec-mandated AC5 and the bash test cannot cover AC1 — repo mapping — which lives in prompt 2), but the prompt can make the labels coherent.
*Fix:* in req 2d, additionally instruct relabeling the pre-existing comment blocks to the new spec's numbering (456 stub → AC3, cap/no-PII → AC4, etc.) so the header summary and block comments agree with the spec they now cite.

**R3 — REVIEW NOTE hands the executor a decision branch.**
Prompt lines 43-44 embed a "REVIEW NOTE ... veto this choice ... otherwise leave as-is" hedge inside requirement 1. Even though it strongly biases toward the status quo, it presents an "Option A or Option B, executor decides" fork, which the project's prompt-generation rules treat as a bug (the executor should not resolve authoring judgment calls).
*Fix:* delete the REVIEW NOTE (or move it to a prompt-review comment outside `<requirements>`), leaving the fixed decision: truncated body → best-effort `no exception entry` fallback, no dedicated fixture, reason enum frozen.

**R4 — Minor summary jargon.**
Summary bullets 2 and 14 embed output-format tokens (`file:line in function`, `basename in function`) and test jargon (`lineno-less fixture`, `AC1-AC6`), slightly outside the "no technical jargon" rule. The rest of the summary is plain-language. Minor.
*Fix (optional):* rephrase bullet 2 as "frames are always emitted when a stack trace exists, with line numbers shown when available and file names alone otherwise", and bullet 14 as "the deterministic mock test gains two new event fixtures and reports all assertions passing".

## Strengths
- The inlined python block, fixtures, and assertions are verbatim-loadable and were verified to work end-to-end (patched copies and the full suite passed) — no hallucinated symbols, no quoting hazards (the block contains no single quotes to clash with the `python3 -c '...'` wrapper), and the de-indentation instructions are explicit and correct.
- Outstanding boundary-contract coverage: the new reason strings, the single-line guarantee, the no-PII invariant, and the schema-drift path are all exercised through the real production path (fixture server → curl → python → stdout → grep), not shape tests.
- Precise anchors everywhere (method names, `frames_rc`/`frames` shell semantics, `check_failure`, `event_latest` 999-branch) — nothing line-number-bound.
- The `metadata()` reuse claim for issues 222/333 was verified true (the fixture server serves any numeric id), so the fixture insertions need no server-side changes.
- Correctly container-autonomous and correctly scoped to prompt 1 of the spec's decomposition; the operator live probe stays in the spec, and prompt 2 covers the repo-mapping ACs and appends its own changelog entry.
- Constraints faithfully mirror the spec, including the frozen reason enum and explicit "do NOT commit".

## Summary
An exemplary, fully container-executable prompt: all DoD sections present, every code reference verified against source, failure modes and security concerns covered, and — critically — the inlined code, fixtures, and assertions were reproduced verbatim in temp copies and the resulting `bash scripts/test-sentry-read.sh` passed with `PASS: all AC1-AC6 assertions passed`. The only findings are quality-level: the new mixed-lineno precedence branch has no locking fixture (R1), the test's AC labels will be inconsistent with the retargeted spec header (R2), and the REVIEW NOTE hedge in requirement 1 should be resolved to a single decision (R3). Approve after addressing R1 (and optionally R2/R3).

### prompts/2-spec-001-repo-mapping-guidance.md

# Prompt Audit Report: 2-spec-001-repo-mapping-guidance

**File**: `/workspace/prompts/2-spec-001-repo-mapping-guidance.md`
**Score**: 9/10
**Status**: Excellent

## DoD Checklist
- [x] `<summary>` present and plain-language — 7 bullets, observable outcomes (mapping anchored, regression fails the Go test, changelog entry). One bullet leaks the package path `./pkg/prompts/...` (see Recommendations).
- [x] `<objective>` states end state — 1 sentence: mapping anchored in both clone steps + locked by Go prompt-test assertions, with the "why" (clone canonical repo before guessing).
- [x] `<context>` present — lists CLAUDE.md, both markdown files, prompts.go, prompts_test.go, and two coding-plugin docs.
- [x] `<requirements>` numbered and specific — 5 steps, exact file paths, exact note text, grep-based AC1 evidence inline.
- [x] `<constraints>` present — copied from spec invariants (do NOT commit, no project table, don't touch scripts/prompts.go, no new knobs).
- [x] `<verification>` present with runnable container-executable commands.
- [x] All paths repo-relative (no host-absolute or `~/` repo paths). The `/home/node/.claude/plugins/...` doc references in context/requirements are agent-local coding-plugin doc paths that resolve inside the YOLO container — valid, standard pattern.
- [x] No bare `git ` commands in `<verification>` (none anywhere in the file). `.dark-factory.yaml` sets `workflow: direct` (no worktree masking) and no `hideGit` — not applicable anyway.
- [x] No operator-only commands in `<verification>` — only `go test`, `grep`, `make precommit`. Verified via grep: no `docker`/`kubectl`/`gh`/`dark-factory`/`scripts/*.sh`/`make buca`.
- [x] File in `prompts/` inbox (not `prompts/in-progress/`) — verified; in-progress is empty.
- [x] Filename not prefixed with dark-factory global number. `2-` is the allowed single-digit ordering prefix for multi-prompt specs (`^[1-9]-spec-\d{3}-.*\.md$` matches `2-spec-001-repo-mapping-guidance.md`).
- [x] Filename reflects primary change — repo-mapping-guidance is exactly the objective.
- [x] Status is `draft` (valid inbox status); frontmatter has only `spec`/`status`/`created`. `spec: ["001-sentry-analyzer-repo-map-and-lineno-less-frames"]` is the canonical full-slug form (spec file `/workspace/specs/in-progress/001-sentry-analyzer-repo-map-and-lineno-less-frames.md`).

## Failure Mode Coverage
- [x] Spec failure modes addressed — the only failure-mode row relevant to this prompt is "Deployed image still lacks the mapping note" (recovery: verify via `grep -A5 'repo-clone.sh clone'` on embedded prompt sources). Requirements 1-3 + the two verification greps directly execute that recovery. All other rows concern `sentry-read.sh` and are covered by sibling prompt `1-spec-001-sentry-read-frame-contract.md` (same spec). No row is unaddressed across the prompt set.
- [x] Security concerns from spec — the spec's Security/Abuse section is entirely about `sentry-read.sh` payload handling (prompt 1's scope). The mapping note is static markdown with no security surface; it steers the agent toward the legitimately-owned `bborbe/nuke` repo. N/A.
- [x] External calls have timeout/cancellation specified — N/A; the change is markdown + Go tests with no external calls (tests read embedded strings in memory).
- [x] New strings flowing through a boundary have a contract test — requirement 3's `It` blocks read the embedded markdown through the production `BuildPlanningInstructions()`/`BuildDeepPlanningInstructions()` accessors and assert on `instrs[0].Content`, traversing the `//go:embed` boundary exactly as the runtime does (level-2 integration contract). The prompt even states this rationale. Satisfied.
- [x] No `go mod vendor` anywhere.
- [x] No cross-repo writes — no `git clone`/`git push`/`gh pr create` in requirements.
- [x] Container-autonomous — every step is a file edit + `go test` + `make precommit`; no kubectl, no deploy, no operator-vs-agent step split.
- [x] Sibling entry points covered — both prompt entry points that contain the clone step (`planning.md` Step 3, `deep-planning.md` Step 2) are updated (requirements 1-2) and both are tested (requirement 3). Grep confirms `repo-clone.sh clone` appears in only these two files; `collector-planning.md`, `execution.md`, `deep-execution.md` have no clone step, and the spec explicitly excludes them. No sibling missed.

## Documentation Placement
- [x] No inlined reusable patterns — the only inlined code is two minimal `It` blocks that clone the existing Ginkgo/Gomega pattern already in the file. No >10-line pattern blocks.
- [x] Existing project docs referenced — project `docs/` contains only `claude-oauth-setup.md`/`creating-claude-agents.md`; no relevant doc to reference.
- [x] Coding plugin docs referenced — `<context>` correctly points at `changelog-guide.md` and `go-testing-guide.md` (both verified present).
- [x] Domain knowledge placement — the nuke→`bborbe/nuke` mapping is embedded in the shipped prompt markdown files (`pkg/prompts/planning.md`/`deep-planning.md`), which is the correct durable runtime location (it must reach the runtime agent via `//go:embed`), plus a CHANGELOG entry. Not a violation.
- [x] No pattern collisions — no `fmt.Errorf`, no manual mocks, no hand-rolled test framework; matches the project's Ginkgo/Gomega style.

## Code Reference Verification
| Reference | File | Status |
|-----------|------|--------|
| Step 3 clone line + "where `<repo>` is the owner/name" paragraph | `/workspace/pkg/prompts/planning.md` (clone at line 25, blank 26, para 27) | Correct |
| Step 2 clone line + same paragraph | `/workspace/pkg/prompts/deep-planning.md` (clone at line 21, blank 22, para 23) | Correct |
| `//go:embed` vars + `BuildPlanningInstructions`/`BuildDeepPlanningInstructions` | `/workspace/pkg/prompts/prompts.go` | Correct (do-not-modify honored) |
| `Describe("BuildPlanningInstructions (triage)"` / `Describe("BuildDeepPlanningInstructions"` / `It("planning prompt contains the read-only repo clone invocation", ...)` asserting `instrs[0].Content` | `/workspace/pkg/prompts/prompts_test.go` (lines 14, 37, 145) | Correct |
| `Bash(scripts/repo-clone.sh clone <repo>)` usage; read-only constraint | `/workspace/scripts/repo-clone.sh` (clone subcommand at line 77) | Correct (constraint: untouched) |
| `## v0.8.0` heading; no `## Unreleased` currently present | `/workspace/CHANGELOG.md` (line 5) | Correct — requirement 4's create-or-append branches match reality, and sibling prompt 1 also handles both states |
| `changelog-guide.md`, `go-testing-guide.md` | `/home/node/.claude/plugins/marketplaces/coding/docs/` | Correct (verified present) |
| `make precommit` target | `/workspace/Makefile.precommit` (included by Makefile) | Correct |
| Test import path `github.com/bborbe/agent-sentry-issue-analyzer/pkg/prompts`; dep `github.com/bborbe/agent v0.84.1` | `/workspace/go.mod` | Correct |

The `-A5` AC1 evidence mechanics check out: in both files the note is inserted 1 line after the clone line, inside the `grep -A5 'repo-clone.sh clone'` window, and the note contains `bborbe/nuke` twice (count ≥1 guaranteed).

## Coding Guidelines Compliance
| Guideline | File | Status |
|-----------|------|--------|
| Ginkgo/Gomega external test package, `ContainSubstring` on `instrs[0].Content` | `go-testing-guide.md` | Compliant — matches existing `prompts_test.go` pattern exactly |
| No factory/handler/error-wrapping surface introduced | N/A | Compliant — change is markdown + test-only Go |
| Test-only package-level mutable state (`var X` + `SetX`) | `go-composition.md` | Compliant — none introduced |
| Changelog format (`feat:` prefix, single bullet per change, no prompt-filename as entry) | `changelog-guide.md` | Compliant |

## YAGNI Pass (scope-creep detector)
- [x] No opt-out flag or escape hatch for the shipped behavior — the prompt ships the mapping and its constraint block explicitly forbids adding knobs.
- [x] Every element is demanded by the spec's Goal / Desired Behavior items 5-6 and AC1. No configurability, no tunable thresholds, no future-proofing branches. The "if `## Unreleased` absent" branch is genuine state handling (the two sibling prompts may run in either order), not scope creep.
- No findings.

## Critical Issues
None. No find/replace pairs required.

## Recommendations
1. **Strengthen the test lock to cover all three AC1 tokens (minor).** Requirement 3's two `It` blocks assert `nuke-dev` and `bborbe/nuke` but not `nuke-prod`, the third token of AC1's mapping (`nuke-dev`/`nuke-prod` → `bborbe/nuke`). The spec's Desired Behavior item 6 pins exactly `nuke-dev` + `bborbe/nuke`, so the prompt matches the spec and this is not a defect — but if a future edit dropped `nuke-prod` from the note, the tests would still pass. If a stronger lock is wanted, add `ContainSubstring("nuke-prod")` to both new `It` blocks. If not, this is spec-level scope and can be ignored.
2. **Summary bullet 6 leaks a path (cosmetic).** The `<summary>` is meant to be plain language with no file paths, but bullet 6 reads "...so a regression fails `go test ./pkg/prompts/...`". The observable outcome is clear, but the package selector leaks implementation detail. Suggested rephrase: "...so a regression fails the Go prompt tests."

## Strengths
- Every code reference in `<context>`/`<requirements>` verified accurate against the actual sources, including the exact insertion anchors (planning.md line 25, deep-planning.md line 21) and the precise Describe/It blocks to extend.
- The `//go:embed` boundary is deliberately crossed by the tests (requirement 3) — the prompt explicitly explains why the accessor-based assertion catches an embedded-prompt edit, which is exactly the boundary-contract rule.
- Both sibling entry points (`planning.md` + `deep-planning.md`) are updated in lockstep, and the prompt verifies no other prompt carries a clone step.
- CHANGELOG create-or-append handling is correct and defensively covers both run orders with sibling prompt 1.
- Container-autonomous throughout: pure file edits + `go test` + `make precommit`; no operator steps, no cross-repo writes, no git in verification.

## Summary
A clean, well-scoped prompt: all DoD sections present and high quality, every referenced file/function verified against the repo, failure-mode and sibling coverage complete, boundary-crossing tests present, and zero scope creep (the constraint block explicitly rejects knobs and tables). The only findings are two minor recommendations. Priority action: approve as-is (optionally add the `nuke-prod` assertion noted above).

---

**Spec transition:** skipped — `DARK_FACTORY_MANAGED=true` (Mode 1, daemon-managed container). The host-side dark-factory generator will finalize `001-sentry-analyzer-repo-map-and-lineno-less-frames` from `generating` → `prompted` after this container exits. Per the command's skip conditions, no `dark-factory spec mark-prompted` was run. Per command instructions, I did not retry, rewrite, or merge any prompt based on audit findings — all recommendations (R1–R4 on prompt 1; both on prompt 2) are left for the human reviewer to adjudicate at audit time. | duration: 692505ms | cost: $6.1928 | tokens: 1030 in / 11990 out
